state,year,county,tract,tested,BLL_geq_5,BLL_geq_10
MD,2008,Dorchester,240199702.00,92,8,0
MD,2008,Dorchester,240199703.00,51,4,0
MD,2008,Dorchester,240199704.00,64,8,2
MD,2008,Dorchester,240199705.00,114,10,2
MD,2008,Dorchester,240199706.00,94,10,3
MD,2008,Dorchester,240199707.00,61,3,0
MD,2008,Dorchester,240199708.00,17,0,0
MD,2008,Dorchester,240199709.00,14,1,0
MD,2008,Frederick,NA,494,16,1
MD,2008,Frederick,240217501.00,19,2,1
MD,2008,Frederick,240217502.00,15,1,0
MD,2008,Frederick,240217503.00,22,0,0
MD,2008,Frederick,240217504.00,57,1,0
MD,2008,Frederick,240217505.01,276,5,1
MD,2008,Frederick,240217505.02,259,8,0
MD,2008,Frederick,240217506.00,27,2,0
MD,2008,Frederick,240217507.00,160,0,0
MD,2008,Frederick,240217508.00,200,2,0
MD,2008,Frederick,240217509.00,26,2,1
MD,2008,Frederick,240217510.00,228,6,2
MD,2008,Frederick,240217512.00,118,0,0
MD,2008,Frederick,240217513.00,47,1,0
MD,2008,Frederick,240217514.00,83,1,0
MD,2008,Frederick,240217515.00,39,5,1
MD,2008,Frederick,240217516.00,28,3,0
MD,2008,Frederick,240217517.00,90,5,2
MD,2008,Frederick,240217518.00,78,1,0
MD,2008,Frederick,240217519.00,176,2,0
MD,2008,Frederick,240217520.00,89,2,1
MD,2008,Frederick,240217521.00,47,0,0
MD,2008,Frederick,240217522.00,155,0,0
MD,2008,Frederick,240217523.00,104,3,0
MD,2008,Frederick,240217524.00,137,5,0
MD,2008,Frederick,240217525.00,69,4,3
MD,2008,Frederick,240217526.00,105,5,2
MD,2008,Frederick,240217527.00,25,0,0
MD,2008,Frederick,240217528.00,41,3,0
MD,2008,Frederick,240217529.00,28,1,0
MD,2008,Frederick,240217530.00,72,2,0
MD,2008,Frederick,240217531.00,24,1,0
MD,2008,Frederick,240217532.00,38,1,1
MD,2008,Garrett,NA,88,4,0
MD,2008,Garrett,240230001.00,62,3,0
MD,2008,Garrett,240230002.00,44,1,0
MD,2008,Garrett,240230003.00,37,1,0
MD,2008,Garrett,240230004.00,35,2,2
MD,2008,Garrett,240230005.00,29,0,0
MD,2008,Garrett,240230006.00,79,6,0
MD,2008,Garrett,240230007.00,105,3,0
MD,2008,Harford,NA,259,7,0
MD,2008,Harford,240253011.02,22,1,0
MD,2008,Harford,240253011.03,72,1,0
MD,2008,Harford,240253011.04,68,1,1
MD,2008,Harford,240253012.01,21,0,0
MD,2008,Harford,240253012.02,58,0,0
MD,2008,Harford,240253012.03,158,2,0
MD,2008,Harford,240253013.01,81,1,0
MD,2008,Harford,240253013.02,231,4,1
MD,2008,Harford,240253014.01,144,1,0
MD,2008,Harford,240253014.02,40,0,0
MD,2008,Harford,240253015.00,5,0,0
MD,2008,Harford,240253016.01,209,7,0
MD,2008,Harford,240253016.02,180,5,1
MD,2008,Harford,240253017.01,112,2,0
MD,2008,Harford,240253017.02,129,2,1
MD,2008,Harford,240253021.00,15,0,0
MD,2008,Harford,240253022.00,22,3,0
MD,2008,Harford,240253024.00,54,2,0
MD,2008,Harford,240253025.00,5,0,0
MD,2008,Harford,240253028.01,41,0,0
MD,2008,Harford,240253028.02,100,0,0
MD,2008,Harford,240253029.01,79,0,0
MD,2008,Harford,240253029.02,100,1,0
MD,2008,Harford,240253031.00,50,1,0
MD,2008,Harford,240253032.01,44,0,0
MD,2008,Harford,240253032.02,69,1,0
MD,2008,Harford,240253033.00,38,2,0
MD,2008,Harford,240253034.00,42,2,1
MD,2008,Harford,240253035.00,75,0,0
MD,2008,Harford,240253036.02,31,1,0
MD,2008,Harford,240253036.03,42,1,0
MD,2008,Harford,240253036.04,72,0,0
MD,2008,Harford,240253037.00,23,1,0
MD,2008,Harford,240253038.00,62,1,0
MD,2008,Harford,240253039.00,19,0,0
MD,2008,Harford,240253041.00,71,0,0
MD,2008,Harford,240253042.01,53,1,0
MD,2008,Harford,240253042.02,40,0,0
MD,2008,Harford,240253051.00,76,7,0
MD,2008,Harford,240253052.00,39,2,0
MD,2008,Harford,240253053.00,16,0,0
MD,2008,Harford,240253061.00,54,3,0
MD,2008,Harford,240253062.00,24,0,0
MD,2008,Harford,240253063.00,29,0,0
MD,2008,Harford,240253064.00,84,2,0
MD,2008,Howard,NA,223,5,0
MD,2008,Howard,240276011.01,66,0,0
MD,2008,Howard,240276011.02,93,0,0
MD,2008,Howard,240276012.01,66,0,0
MD,2008,Howard,240276012.02,79,3,1
MD,2008,Howard,240276021.00,37,0,0
MD,2008,Howard,240276022.00,63,1,1
MD,2008,Howard,240276023.02,49,0,0
MD,2008,Howard,240276023.03,18,1,0
MD,2008,Howard,240276023.04,21,0,0
MD,2008,Howard,240276023.05,11,0,0
MD,2008,Howard,240276023.06,31,0,0
MD,2008,Howard,240276026.00,66,1,0
MD,2008,Howard,240276027.00,29,0,0
MD,2008,Howard,240276028.00,42,2,0
MD,2008,Howard,240276029.00,30,1,0
MD,2008,Howard,240276030.00,54,0,0
MD,2008,Howard,240276040.01,46,2,0
MD,2008,Howard,240276040.02,32,1,0
MD,2008,Howard,240276051.01,25,1,0
MD,2008,Howard,240276051.02,27,2,0
MD,2008,Howard,240276054.01,67,2,0
MD,2008,Howard,240276054.02,50,1,0
MD,2008,Howard,240276055.01,20,0,0
MD,2008,Howard,240276055.02,34,1,0
MD,2008,Howard,240276055.03,99,3,1
MD,2008,Howard,240276056.01,40,0,0
MD,2008,Howard,240276056.02,56,0,0
MD,2008,Howard,240276066.01,31,1,1
MD,2008,Howard,240276066.03,124,1,0
MD,2008,Howard,240276066.04,44,3,1
MD,2008,Howard,240276066.05,120,4,0
MD,2008,Howard,240276067.01,11,0,0
MD,2008,Howard,240276067.03,90,1,0
MD,2008,Howard,240276067.04,91,0,0
MD,2008,Howard,240276067.05,19,0,0
MD,2008,Howard,240276068.02,56,0,0
MD,2008,Howard,240276068.03,32,0,0
MD,2008,Howard,240276068.04,23,0,0
MD,2008,Howard,240276069.01,48,3,0
MD,2008,Howard,240276069.02,152,4,0
MD,2008,Howard,240276069.03,178,6,0
MD,2008,Kent,NA,48,4,0
MD,2008,Kent,240299501.00,46,1,1
MD,2008,Kent,240299502.00,71,5,2
MD,2008,Kent,240299503.00,65,3,0
MD,2008,Kent,240299504.00,42,1,0
MD,2008,Kent,240299505.00,31,2,2
MD,2008,Montgomery,NA,2195,37,0
MD,2008,Montgomery,240317001.01,29,0,0
MD,2008,Montgomery,240317001.02,174,2,0
MD,2008,Montgomery,240317001.03,53,3,0
MD,2008,Montgomery,240317002.02,123,1,0
MD,2008,Montgomery,240317002.04,14,0,0
MD,2008,Montgomery,240317002.05,41,0,0
MD,2008,Montgomery,240317002.06,61,1,0
MD,2008,Montgomery,240317003.02,101,0,0
MD,2008,Montgomery,240317003.04,111,4,2
MD,2008,Montgomery,240317003.06,100,0,0
MD,2008,Montgomery,240317003.08,79,0,0
MD,2008,Montgomery,240317003.09,79,0,0
MD,2008,Montgomery,240317003.10,78,1,1
MD,2008,Montgomery,240317004.00,17,0,0
MD,2008,Montgomery,240317005.00,43,0,0
MD,2008,Montgomery,240317006.04,46,0,0
MD,2008,Montgomery,240317006.05,61,2,0
MD,2008,Montgomery,240317006.06,29,0,0
MD,2008,Montgomery,240317006.07,62,3,0
MD,2008,Montgomery,240317006.08,40,0,0
MD,2008,Montgomery,240317006.09,217,4,0
MD,2008,Montgomery,240317006.10,23,2,0
MD,2008,Montgomery,240317007.04,70,1,0
MD,2008,Montgomery,240317007.05,189,2,1
MD,2008,Montgomery,240317007.06,64,5,1
MD,2008,Montgomery,240317007.08,340,7,2
MD,2008,Montgomery,240317007.10,142,1,0
MD,2008,Montgomery,240317007.11,89,1,0
MD,2008,Montgomery,240317007.12,116,1,0
MD,2008,Montgomery,240317007.13,157,6,1
MD,2008,Montgomery,240317007.14,152,5,1
MD,2008,Montgomery,240317007.15,140,1,0
MD,2008,Montgomery,240317007.16,119,3,0
MD,2008,Montgomery,240317008.05,140,0,0
MD,2008,Montgomery,240317008.06,186,2,0
MD,2008,Montgomery,240317008.08,174,1,0
MD,2008,Montgomery,240317008.09,141,4,2
MD,2008,Montgomery,240317008.10,89,1,0
MD,2008,Montgomery,240317008.11,99,0,0
MD,2008,Montgomery,240317008.12,65,0,0
MD,2008,Montgomery,240317008.13,98,2,0
MD,2008,Montgomery,240317008.15,156,2,0
MD,2008,Montgomery,240317008.16,181,2,1
MD,2008,Montgomery,240317008.17,54,1,0
MD,2008,Montgomery,240317008.18,109,2,0
MD,2008,Montgomery,240317008.19,97,1,0
MD,2008,Montgomery,240317009.01,35,0,0
MD,2008,Montgomery,240317009.02,83,1,0
MD,2008,Montgomery,240317009.03,53,1,0
MD,2008,Montgomery,240317009.04,51,1,0
MD,2008,Montgomery,240317009.05,80,1,0
MD,2008,Montgomery,240317010.01,66,1,0
MD,2008,Montgomery,240317010.02,29,1,0
MD,2008,Montgomery,240317010.03,90,3,0
MD,2008,Montgomery,240317010.04,59,0,0
MD,2008,Montgomery,240317010.05,57,1,0
MD,2008,Montgomery,240317011.01,106,2,0
MD,2008,Montgomery,240317011.02,105,1,0
MD,2008,Montgomery,240317012.01,109,0,0
MD,2008,Montgomery,240317012.02,21,0,0
MD,2008,Montgomery,240317012.04,101,3,0
MD,2008,Montgomery,240317012.05,54,0,0
MD,2008,Montgomery,240317012.06,65,0,0
MD,2008,Montgomery,240317012.09,69,1,1
MD,2008,Montgomery,240317012.10,37,1,0
MD,2008,Montgomery,240317012.11,86,2,0
MD,2008,Montgomery,240317012.12,27,1,0
MD,2008,Montgomery,240317012.13,57,0,0
MD,2008,Montgomery,240317012.14,39,0,0
MD,2008,Montgomery,240317012.15,27,2,0
MD,2008,Montgomery,240317013.03,33,1,0
MD,2008,Montgomery,240317013.04,32,0,0
MD,2008,Montgomery,240317013.06,17,0,0
MD,2008,Montgomery,240317013.07,25,0,0
MD,2008,Montgomery,240317013.08,23,0,0
MD,2008,Montgomery,240317013.09,80,3,3
MD,2008,Montgomery,240317013.10,54,5,0
MD,2008,Montgomery,240317013.12,36,1,0
MD,2008,Montgomery,240317013.13,32,2,0
MD,2008,Montgomery,240317014.07,51,1,0
MD,2008,Montgomery,240317014.08,50,0,0
MD,2008,Montgomery,240317014.09,41,0,0
MD,2008,Montgomery,240317014.10,152,2,0
MD,2008,Montgomery,240317014.12,137,0,0
MD,2008,Montgomery,240317014.14,142,4,0
MD,2008,Montgomery,240317014.15,101,0,0
MD,2008,Montgomery,240317014.16,155,3,0
MD,2008,Montgomery,240317014.17,74,1,0
MD,2008,Montgomery,240317015.03,94,1,0
MD,2008,Montgomery,240317015.04,321,6,1
MD,2008,Montgomery,240317015.05,122,3,1
MD,2008,Montgomery,240317015.06,55,1,0
MD,2008,Montgomery,240317015.07,46,0,0
MD,2008,Montgomery,240317016.00,307,9,0
MD,2008,Montgomery,240317017.01,82,0,0
MD,2008,Montgomery,240317017.02,67,3,1
MD,2008,Montgomery,240317017.03,102,1,0
MD,2008,Montgomery,240317017.04,97,4,0
MD,2008,Montgomery,240317018.00,129,3,1
MD,2008,Montgomery,240317019.00,98,2,1
MD,2008,Montgomery,240317020.00,313,2,1
MD,2008,Montgomery,240317021.01,150,2,1
MD,2008,Montgomery,240317021.02,113,2,0
MD,2008,Montgomery,240317022.00,143,1,0
MD,2008,Montgomery,240317023.01,151,1,0
MD,2008,Montgomery,240317023.02,119,2,0
MD,2008,Montgomery,240317024.01,72,0,0
MD,2008,Montgomery,240317024.02,116,7,0
MD,2008,Montgomery,240317025.00,67,0,0
MD,2008,Montgomery,240317026.01,48,0,0
MD,2008,Montgomery,240317026.02,79,3,2
MD,2008,Montgomery,240317027.00,202,3,0
MD,2008,Montgomery,240317028.00,93,1,0
MD,2008,Montgomery,240317029.00,113,2,0
MD,2008,Montgomery,240317030.00,57,1,0
MD,2008,Montgomery,240317031.00,128,5,1
MD,2008,Montgomery,240317032.01,138,1,0
MD,2008,Montgomery,240317032.02,54,2,0
MD,2008,Montgomery,240317032.03,27,1,0
MD,2008,Montgomery,240317032.06,62,0,0
MD,2008,Montgomery,240317032.07,124,0,0
MD,2008,Montgomery,240317032.08,71,0,0
MD,2008,Montgomery,240317032.09,113,3,1
MD,2008,Montgomery,240317032.10,95,1,0
MD,2008,Montgomery,240317032.11,159,4,0
MD,2008,Montgomery,240317032.12,120,4,1
MD,2008,Montgomery,240317032.13,171,2,1
MD,2008,Montgomery,240317032.14,252,2,1
MD,2008,Montgomery,240317032.15,63,2,0
MD,2008,Montgomery,240317033.01,129,2,0
MD,2008,Montgomery,240317033.02,131,1,0
MD,2008,Montgomery,240317034.01,169,1,0
MD,2008,Montgomery,240317034.02,113,1,0
MD,2008,Montgomery,240317034.03,127,2,0
MD,2008,Montgomery,240317034.04,93,3,0
MD,2008,Montgomery,240317035.01,174,3,0
MD,2008,Montgomery,240317035.02,60,0,0
MD,2008,Montgomery,240317036.01,84,1,0
MD,2008,Montgomery,240317036.02,61,0,0
MD,2008,Montgomery,240317037.01,124,0,0
MD,2008,Montgomery,240317037.02,114,2,0
MD,2008,Montgomery,240317038.00,60,0,0
MD,2008,Montgomery,240317039.01,70,0,0
MD,2008,Montgomery,240317039.02,162,2,0
MD,2008,Montgomery,240317040.00,163,4,1
MD,2008,Montgomery,240317041.00,59,1,0
MD,2008,Montgomery,240317042.00,21,0,0
MD,2008,Montgomery,240317043.00,70,0,0
MD,2008,Montgomery,240317044.01,46,0,0
MD,2008,Montgomery,240317044.02,94,2,1
MD,2008,Montgomery,240317045.01,45,0,0
MD,2008,Montgomery,240317045.02,31,0,0
MD,2008,Montgomery,240317045.03,87,0,0
MD,2008,Montgomery,240317046.00,107,0,0
MD,2008,Montgomery,240317047.00,65,2,0
MD,2008,Montgomery,240317048.01,34,0,0
MD,2008,Montgomery,240317048.02,46,1,0
MD,2008,Montgomery,240317050.00,92,1,0
MD,2008,Montgomery,240317051.00,88,3,0
MD,2008,Montgomery,240317052.00,61,1,1
MD,2008,Montgomery,240317053.00,37,2,0
MD,2008,Montgomery,240317054.00,68,0,0
MD,2008,Montgomery,240317055.00,105,7,1
MD,2008,Montgomery,240317056.01,110,1,0
MD,2008,Montgomery,240317056.02,44,0,0
MD,2008,Montgomery,240317057.01,87,1,0
MD,2008,Montgomery,240317057.02,118,0,0
MD,2008,Montgomery,240317058.00,120,0,0
MD,2008,Montgomery,240317059.01,43,0,0
MD,2008,Montgomery,240317059.02,59,1,0
MD,2008,Montgomery,240317059.03,76,0,0
MD,2008,Montgomery,240317060.03,80,2,0
MD,2008,Montgomery,240317060.04,61,2,0
MD,2008,Montgomery,240317060.05,31,2,1
MD,2008,Montgomery,240317060.07,49,0,0
MD,2008,Montgomery,240317060.08,54,1,1
MD,2008,Montgomery,240317060.09,48,0,0
MD,2008,Prince George's,NA,1879,46,0
MD,2008,Prince George's,240338001.02,48,2,1
MD,2008,Prince George's,240338001.03,45,0,0
MD,2008,Prince George's,240338001.05,86,4,0
MD,2008,Prince George's,240338001.06,49,1,0
MD,2008,Prince George's,240338001.07,160,3,0
MD,2008,Prince George's,240338002.02,133,4,0
MD,2008,Prince George's,240338002.03,56,3,1
MD,2008,Prince George's,240338002.06,46,0,0
MD,2008,Prince George's,240338002.07,126,4,0
MD,2008,Prince George's,240338002.08,130,3,0
MD,2008,Prince George's,240338002.09,101,2,0
MD,2008,Prince George's,240338002.10,83,1,0
MD,2008,Prince George's,240338002.11,49,0,0
MD,2008,Prince George's,240338004.01,19,0,0
MD,2008,Prince George's,240338004.02,48,0,0
MD,2008,Prince George's,240338004.03,51,0,0
MD,2008,Prince George's,240338004.06,160,4,0
MD,2008,Prince George's,240338004.07,178,6,0
MD,2008,Prince George's,240338004.08,117,3,0
MD,2008,Prince George's,240338004.09,57,2,0
MD,2008,Prince George's,240338005.03,146,2,0
MD,2008,Prince George's,240338005.04,55,2,0
MD,2008,Prince George's,240338005.05,21,0,0
MD,2008,Prince George's,240338005.07,38,2,0
MD,2008,Prince George's,240338005.08,97,1,1
MD,2008,Prince George's,240338005.09,96,5,0
MD,2008,Prince George's,240338005.10,117,3,0
MD,2008,Prince George's,240338005.11,68,8,0
MD,2008,Prince George's,240338005.12,61,1,0
MD,2008,Prince George's,240338006.01,23,0,0
MD,2008,Prince George's,240338006.03,134,2,0
MD,2008,Prince George's,240338006.04,26,2,0
MD,2008,Prince George's,240338006.05,50,2,0
MD,2008,Prince George's,240338006.06,53,1,0
MD,2008,Prince George's,240338007.01,64,0,0
MD,2008,Prince George's,240338007.02,72,2,0
MD,2008,Prince George's,240338007.03,126,0,0
MD,2008,Prince George's,240338008.00,32,2,0
MD,2008,Prince George's,240338009.00,16,1,1
MD,2008,Prince George's,240338010.01,99,0,0
MD,2008,Prince George's,240338010.02,96,1,0
MD,2008,Prince George's,240338011.04,2,0,0
MD,2008,Prince George's,240338012.02,89,1,0
MD,2008,Prince George's,240338012.03,99,3,0
MD,2008,Prince George's,240338012.04,102,2,0
MD,2008,Prince George's,240338012.05,79,1,0
MD,2008,Prince George's,240338012.06,96,2,0
MD,2008,Prince George's,240338012.07,70,2,0
MD,2008,Prince George's,240338013.01,131,4,0
MD,2008,Prince George's,240338013.02,25,0,0
MD,2008,Prince George's,240338013.05,79,3,0
MD,2008,Prince George's,240338013.06,84,1,0
MD,2008,Prince George's,240338013.07,38,0,0
MD,2008,Prince George's,240338013.08,42,0,0
MD,2008,Prince George's,240338013.09,33,0,0
MD,2008,Prince George's,240338014.02,88,1,0
MD,2008,Prince George's,240338014.03,91,2,0
MD,2008,Prince George's,240338014.04,63,0,0
MD,2008,Prince George's,240338014.05,69,0,0
MD,2008,Prince George's,240338014.06,43,2,0
MD,2008,Prince George's,240338014.07,106,6,0
MD,2008,Prince George's,240338015.00,31,0,0
MD,2008,Prince George's,240338016.00,44,0,0
MD,2008,Prince George's,240338017.01,65,1,0
MD,2008,Prince George's,240338017.02,69,0,0
MD,2008,Prince George's,240338017.04,89,1,0
MD,2008,Prince George's,240338017.06,26,1,0
MD,2008,Prince George's,240338017.07,102,4,2
MD,2008,Prince George's,240338017.08,72,2,0
MD,2008,Prince George's,240338018.01,39,0,0
MD,2008,Prince George's,240338018.02,76,1,1
MD,2008,Prince George's,240338018.04,31,2,0
MD,2008,Prince George's,240338018.05,31,2,0
MD,2008,Prince George's,240338018.07,88,2,0
MD,2008,Prince George's,240338018.08,58,2,1
MD,2008,Prince George's,240338019.01,62,3,0
MD,2008,Prince George's,240338019.02,127,3,0
MD,2008,Prince George's,240338019.04,63,0,0
MD,2008,Prince George's,240338019.05,70,1,0
MD,2008,Prince George's,240338019.06,56,1,0
MD,2008,Prince George's,240338020.01,122,0,0
MD,2008,Prince George's,240338020.02,62,1,0
MD,2008,Prince George's,240338021.03,49,3,0
MD,2008,Prince George's,240338021.04,31,3,0
MD,2008,Prince George's,240338021.05,188,5,0
MD,2008,Prince George's,240338022.01,37,1,0
MD,2008,Prince George's,240338022.03,81,1,0
MD,2008,Prince George's,240338022.04,117,0,0
MD,2008,Prince George's,240338023.01,75,0,0
MD,2008,Prince George's,240338024.03,107,2,0
MD,2008,Prince George's,240338024.04,135,1,0
MD,2008,Prince George's,240338024.05,77,3,0
MD,2008,Prince George's,240338024.06,40,0,0
MD,2008,Prince George's,240338025.01,78,2,0
MD,2008,Prince George's,240338025.02,47,2,0
MD,2008,Prince George's,240338026.00,76,1,0
MD,2008,Prince George's,240338027.00,63,2,0
MD,2008,Prince George's,240338028.03,107,1,0
MD,2008,Prince George's,240338028.04,118,3,0
MD,2008,Prince George's,240338028.05,122,5,1
MD,2008,Prince George's,240338029.01,101,5,2
MD,2008,Prince George's,240338030.01,47,1,0
MD,2008,Prince George's,240338030.02,64,2,0
MD,2008,Prince George's,240338031.00,54,3,0
MD,2008,Prince George's,240338032.00,93,5,0
MD,2008,Prince George's,240338033.00,110,3,0
MD,2008,Prince George's,240338034.01,48,2,0
MD,2008,Prince George's,240338034.02,134,2,1
MD,2008,Prince George's,240338035.05,127,5,0
MD,2008,Prince George's,240338035.08,124,3,0
MD,2008,Prince George's,240338035.09,71,1,0
MD,2008,Prince George's,240338035.12,87,1,0
MD,2008,Prince George's,240338035.13,69,1,0
MD,2008,Prince George's,240338035.14,65,1,0
MD,2008,Prince George's,240338035.15,117,4,0
MD,2008,Prince George's,240338035.16,75,3,0
MD,2008,Prince George's,240338035.17,111,2,0
MD,2008,Prince George's,240338035.18,131,2,0
MD,2008,Prince George's,240338035.19,48,1,0
MD,2008,Prince George's,240338036.01,56,1,0
MD,2008,Prince George's,240338036.02,62,1,1
MD,2008,Prince George's,240338036.05,205,6,0
MD,2008,Prince George's,240338036.06,155,1,0
MD,2008,Prince George's,240338036.07,76,3,0
MD,2008,Prince George's,240338036.08,167,5,0
MD,2008,Prince George's,240338036.10,101,3,0
MD,2008,Prince George's,240338036.12,82,0,0
MD,2008,Prince George's,240338036.13,169,5,1
MD,2008,Prince George's,240338037.00,76,1,0
MD,2008,Prince George's,240338038.01,98,3,1
MD,2008,Prince George's,240338038.03,172,3,1
MD,2008,Prince George's,240338039.00,161,1,0
MD,2008,Prince George's,240338040.01,143,6,0
MD,2008,Prince George's,240338040.02,137,7,0
MD,2008,Prince George's,240338041.01,106,6,3
MD,2008,Prince George's,240338041.02,205,1,0
MD,2008,Prince George's,240338042.00,53,2,0
MD,2008,Prince George's,240338043.00,84,2,0
MD,2008,Prince George's,240338044.00,83,3,0
MD,2008,Prince George's,240338046.00,91,3,1
MD,2008,Prince George's,240338047.00,68,3,0
MD,2008,Prince George's,240338048.00,127,2,0
MD,2008,Prince George's,240338049.00,123,7,2
MD,2008,Prince George's,240338050.00,112,2,0
MD,2008,Prince George's,240338051.01,128,3,0
MD,2008,Prince George's,240338052.01,115,0,0
MD,2008,Prince George's,240338052.02,121,4,0
MD,2008,Prince George's,240338055.00,134,2,0
MD,2008,Prince George's,240338056.01,255,4,1
MD,2008,Prince George's,240338056.02,218,4,1
MD,2008,Prince George's,240338057.00,247,2,0
MD,2008,Prince George's,240338058.01,157,2,0
MD,2008,Prince George's,240338058.02,150,6,1
MD,2008,Prince George's,240338059.01,184,5,1
MD,2008,Prince George's,240338059.04,95,1,0
MD,2008,Prince George's,240338059.05,185,4,1
MD,2008,Prince George's,240338060.00,141,1,0
MD,2008,Prince George's,240338061.00,125,7,1
MD,2008,Prince George's,240338062.00,98,6,3
MD,2008,Prince George's,240338063.00,67,2,1
MD,2008,Prince George's,240338064.00,73,1,0
MD,2008,Prince George's,240338065.01,188,10,2
MD,2008,Prince George's,240338066.01,180,8,1
MD,2008,Prince George's,240338066.02,179,9,3
MD,2008,Prince George's,240338067.03,236,6,2
MD,2008,Prince George's,240338067.06,55,2,0
MD,2008,Prince George's,240338067.08,68,2,0
MD,2008,Prince George's,240338067.10,77,3,1
MD,2008,Prince George's,240338067.11,81,5,0
MD,2008,Prince George's,240338067.12,54,0,0
MD,2008,Prince George's,240338068.00,83,4,0
MD,2008,Prince George's,240338069.00,100,2,0
MD,2008,Prince George's,240338070.00,85,2,0
MD,2008,Prince George's,240338071.02,56,3,0
MD,2008,Prince George's,240338072.00,15,0,0
MD,2008,Prince George's,240338073.01,53,2,0
MD,2008,Prince George's,240338073.04,49,1,0
MD,2008,Prince George's,240338073.05,86,0,0
MD,2008,Prince George's,240338074.04,102,1,0
MD,2008,Prince George's,240338074.05,73,0,0
MD,2008,Prince George's,240338074.06,155,8,0
MD,2008,Prince George's,240338074.07,116,3,0
MD,2008,Prince George's,240338074.08,89,2,0
MD,2008,Queen Anne's,NA,101,1,0
MD,2008,Queen Anne's,240358101.00,33,0,0
MD,2008,Queen Anne's,240358102.00,36,0,0
MD,2008,Queen Anne's,240358103.00,69,4,0
MD,2008,Queen Anne's,240358104.00,85,2,0
MD,2008,Queen Anne's,240358105.00,60,2,0
MD,2008,Queen Anne's,240358106.00,41,1,1
MD,2008,Queen Anne's,240358107.00,45,1,0
MD,2008,Queen Anne's,240358108.00,43,2,0
MD,2008,Queen Anne's,240358109.00,50,1,0
MD,2008,Queen Anne's,240358110.00,31,0,0
MD,2008,Saint Mary's,NA,426,18,1
MD,2008,Saint Mary's,240379950.00,68,2,1
MD,2008,Saint Mary's,240379951.00,52,3,0
MD,2008,Saint Mary's,240379952.00,118,4,0
MD,2008,Saint Mary's,240379953.00,23,0,0
MD,2008,Saint Mary's,240379954.00,60,5,0
MD,2008,Saint Mary's,240379955.00,61,1,0
MD,2008,Saint Mary's,240379956.00,55,5,1
MD,2008,Saint Mary's,240379957.00,76,2,0
MD,2008,Saint Mary's,240379958.01,10,0,0
MD,2008,Saint Mary's,240379958.02,28,0,0
MD,2008,Saint Mary's,240379959.00,215,4,0
MD,2008,Saint Mary's,240379960.01,99,9,1
MD,2008,Saint Mary's,240379960.02,129,4,0
MD,2008,Saint Mary's,240379961.00,54,2,0
MD,2008,Saint Mary's,240379962.00,43,2,0
MD,2008,Somerset,NA,87,5,0
MD,2008,Somerset,240399801.01,145,12,1
MD,2008,Somerset,240399801.02,51,1,0
MD,2008,Somerset,240399802.00,22,1,0
MD,2008,Somerset,240399803.00,42,1,0
MD,2008,Somerset,240399805.00,75,3,1
MD,2008,Somerset,240399806.00,100,9,0
MD,2008,Talbot,NA,111,5,0
MD,2008,Talbot,240419601.00,49,1,1
MD,2008,Talbot,240419602.00,39,0,0
MD,2008,Talbot,240419603.00,62,1,0
MD,2008,Talbot,240419604.00,120,13,2
MD,2008,Talbot,240419605.00,130,4,1
MD,2008,Talbot,240419606.00,15,1,0
MD,2008,Talbot,240419607.00,34,2,0
MD,2008,Talbot,240419608.00,12,2,0
MD,2008,Talbot,240419609.00,40,2,1
MD,2008,Washington,NA,379,46,0
MD,2008,Washington,240430001.00,75,16,1
